sku;name;category;stock;unit;costPrice;price;minStock
TINTA-017;Tinta Eprint 200ml Refil HP Black;Tinta;10,00;Btl;48.599,00;62.000,00;5,00
TINTA-018;Tinta Eprint 200ml Refil HP Yellow;Tinta;0,00;Btl;45.809,00;62.000,00;5,00
TINTA-019;Tinta Eprint 200ml Refil HP Magenta;Tinta;0,00;Btl;45.809,00;62.000,00;5,00
TINTA-020;Tinta Eprint 200ml Refil HP Cyan;Tinta;0,00;Btl;45.809,00;62.000,00;5,00
TINTA-021;Tinta Eprint 100ml Refil Canon Black;Tinta;15,00;Btl;28.404,00;38.500,00;5,00
TINTA-022;Tinta Eprint 100ml Refil Canon Magenta;Tinta;16,00;Btl;28.404,00;38.500,00;5,00
TINTA-023;Tinta Eprint 100ml Refil Canon Cyan;Tinta;13,00;Btl;28.404,00;38.500,00;5,00
TINTA-024;Tinta Eprint 100ml Refil Canon Yellow;Tinta;17,00;Btl;28.404,00;38.500,00;5,00
TINTA-025;Tinta Eprint 100ml Refil Epson Black;Tinta;6,00;Btl;28.404,00;38.500,00;3,00
TINTA-026;Tinta Eprint 100ml Refil Epson Magenta;Tinta;10,00;Btl;28.404,00;38.500,00;5,00
TINTA-027;Tinta Eprint 100ml Refil Epson Yellow;Tinta;14,00;Btl;28.404,00;38.500,00;5,00
TINTA-028;Tinta Eprint 100ml Refil Epson Cyan;Tinta;20,00;Btl;28.404,00;38.500,00;5,00
TINTA-029;Tinta Eprint 100ml Refil HP Black;Tinta;0,00;Btl;26.550,00;36.000,00;5,00
TINTA-030;Tinta Eprint 100ml Refil HP Magenta;Tinta;0,00;Btl;26.550,00;36.000,00;5,00
TINTA-031;TintaEprint 100ml Refil HP Yellow;Tinta;0,00;Btl;26.550,00;36.000,00;5,00
TINTA-032;Tinta Eprint 100ml Refil HP Cyan;Tinta;0,00;Btl;26.550,00;36.000,00;5,00
TINTA-033;Tinta Jprint Epson B;Tinta;0,00;Btl;26.000,00;36.000,00;5,00
TINTA-034;Tinta Jprint Epson C;Tinta;4,00;Btl;26.000,00;36.000,00;5,00
TINTA-035;TintaJprint Epson M;Tinta;14,00;Btl;26.000,00;36.000,00;5,00
TINTA-036;Tinta Jprint Epson Y;Tinta;8,00;Btl;26.000,00;36.000,00;5,00
TINTA-037;Tinta Jprint Epson LC;Tinta;0,00;Btl;24.500,00;34.500,00;5,00
TINTA-038;Tinta Jprint Epson LM;Tinta;0,00;Btl;24.500,00;34.500,00;5,00
TINTA-039;Tinta Jprint Canon B ( Hitam );Tinta;0,00;Btl;25.500,00;34.500,00;5,00
TINTA-040;Tinta Jprint Canon C  ( Biru );Tinta;0,00;Btl;25.500,00;34.500,00;5,00
TINTA-041;Tinta Jprint Canon M ( Merah );Tinta;0,00;Btl;26.000,00;36.000,00;5,00
TINTA-042;Tinta Jprint Canon Y ( Kuning );Tinta;0,00;Btl;25.500,00;34.500,00;5,00
TINTA-043;Tinta Jprint HP B;Tinta;0,00;Btl;24.500,00;34.500,00;5,00
TINTA-044;Tinta Jprint HP C;Tinta;0,00;Btl;24.500,00;34.500,00;5,00
TINTA-045;Tinta Jprint HP M;Tinta;0,00;Btl;24.500,00;34.500,00;5,00
TINTA-046;TintaJprint HP Y;Tinta;0,00;Btl;24.500,00;34.500,00;5,00
TINTA-047;Tinta Eprint 75ml  T003 Epson Black;Tinta;15,00;Btl;40.495,00;55.000,00;5,00
TINTA-048;Tinta Eprint 75ml T003/001 Epson Cyan;Tinta;15,00;Btl;40.495,00;55.000,00;5,00
TINTA-049;Tinta Eprint 75ml T003/001 Epson Magenta;Tinta;16,00;Btl;40.495,00;55.000,00;5,00
TINTA-050;Tinta Eprint 75ml T003/001 Epson Yellow;Tinta;13,00;Btl;40.495,00;55.000,00;5,00
TINTA-051;Tinta Epson L100 Black 664;Tinta;48,00;Btl;82.000,00;111.000,00;5,00
TINTA-052;Tinta Epson L100 Cyan 664;Tinta;35,00;Btl;82.000,00;111.000,00;5,00
TINTA-053;Tinta Epson L100 Magenta 664;Tinta;36,00;Btl;82.000,00;111.000,00;5,00
TINTA-054;Tinta Epson L100 Yellow 664;Tinta;32,00;Btl;82.000,00;111.000,00;5,00
TINTA-055;Tinta epson 001 Black;Tinta;10,00;Btl;178.000,00;240.500,00;5,00
TINTA-056;Tinta epson 001 Cyan;Tinta;11,00;Btl;114.500,00;155.000,00;5,00
TINTA-057;Tinta epson 001 Magenta;Tinta;7,00;Btl;114.500,00;155.000,00;5,00
TINTA-058;Tinta epson 001 Yellow;Tinta;6,00;Btl;114.500,00;155.000,00;5,00
TINTA-059;Tinta epson 003 Black;Tinta;67,00;Btl;82.000,00;111.000,00;5,00
TINTA-060;Tinta epson 003 Cyan;Tinta;17,00;Btl;82.000,00;111.000,00;5,00
TINTA-061;Tinta epson 003 Magenta;Tinta;18,00;Btl;82.000,00;111.000,00;5,00
TINTA-062;Tinta epson 003 Yellow;Tinta;11,00;Btl;82.000,00;111.000,00;5,00
TINTA-063;Tinta Epson L800 B (673);Tinta;8,00;Btl;133.350,00;180.500,00;5,00
TINTA-064;Tinta Epson L800 C (673);Tinta;1,00;Btl;121.621,00;195.000,00;5,00
TINTA-065;Tinta Epson L800 M (673);Tinta;4,00;Btl;133.350,00;180.500,00;5,00
TINTA-066;Tinta Epson L800 Y (673);Tinta;7,00;Btl;133.350,00;180.500,00;5,00
TINTA-067;Tinta Epson L800 LC (673);Tinta;4,00;Btl;121.621,00;195.000,00;5,00
TINTA-068;Tinta Epson L800 LM (673);Tinta;5,00;Btl;121.621,00;195.000,00;5,00
TINTA-069;Tinta Canon 790 Black;Tinta;8,00;Btl;114.500,00;155.000,00;5,00
TINTA-070;Tinta Canon 790 Magenta;Tinta;3,00;Btl;110.000,00;148.500,00;5,00
TINTA-071;Tinta Canon 790 Cyan;Tinta;3,00;Btl;110.000,00;148.500,00;5,00
TINTA-072;Tinta Canon 790 yellow;Tinta;3,00;Btl;110.000,00;148.500,00;5,00
TINTA-073;Tinta Brother DT D60 Bk;Tinta;7,00;Btl;99.000,00;134.000,00;5,00
TINTA-074;Tinta Brother BT 5000 M;Tinta;8,00;Btl;86.486,00;127.000,00;5,00
TINTA-075;Tinta Brother BT 5000 Y;Tinta;7,00;Btl;99.000,00;134.000,00;5,00
TINTA-076;Tinta Brother BT 5000 C;Tinta;6,00;Btl;99.000,00;134.000,00;5,00
TINTA-077;Tinta Brother BT 6000 BK;Tinta;3,00;Btl;95.550,00;130.000,00;5,00
TINTA-078;Tinta Spanduk C;Tinta;1,00;Derigen;520.000,00;706.500,00;5,00
TINTA-079;Tinta Spanduk M;Tinta;0,00;Derigen;520.000,00;706.500,00;5,00
TINTA-080;Tinta Spanduk Y;Tinta;0,00;Derigen;520.000,00;706.500,00;5,00
TINTA-081;Tinta Spanduk K;Tinta;1,00;Derigen;523.000,00;706.500,00;5,00
TINTA-082;Solvent;Tinta;0,00;Derigen;364.000,00;491.500,00;5,00
TINTA-083;Tinta Stampel Colop;ATK;-10,00;Bh;50.000,00;85.000,00;5,00
TINTA-084;Tinta Epson 774 Black;Tinta;8,00;Btl;160.000,00;216.000,00;5,00
TINTA-085;Tinta HP GT53 Black;Tinta;6,00;Btl;92.500,00;125.000,00;1,00
TINTA-086;Tinta HP GT52 Cyan;Tinta;6,00;Btl;84.000,00;113.500,00;1,00
TINTA-087;Tinta HP GT52 Magenta;Tinta;7,00;Btl;87.000,00;117.500,00;1,00
TINTA-088;Tinta HP GT52 Yellow;Tinta;5,00;Btl;84.000,00;113.500,00;1,00
TINTA-089;Tinta Epson 008 Black;Tinta Printing;10,00;Bh;264.600,00;357.000,00;5,00
TINTA-090;Tinta Epson 008 Magenta;Tinta Printing;9,00;Bh;212.100,00;286.500,00;5,00
TINTA-091;Tinta Epson 008 Cyan;Tinta Printing;6,00;Bh;212.100,00;286.500,00;5,00
TINTA-092;Tinta Epson 008 Yellow;Tinta Printing;8,00;Bh;212.100,00;286.500,00;5,00
TINTA-093;Tinta E-print 664 Hitam 80ML Epson;Tinta;8,00;Btl;34.678,00;47.000,00;5,00
TINTA-094;Tinta E-print 664 Cyan 80ML Epson;Tinta;8,00;Btl;34.678,00;47.000,00;5,00
TINTA-095;Tinta E-print 664 Magenta 80ML Epson;Tinta;6,00;Btl;34.678,00;47.000,00;5,00
TINTA-096;Tinta E-print 664 Yellow 80ML Epson;Tinta;9,00;Btl;34.678,00;47.000,00;5,00
TINTA-097;Tinta Canon 71 Black;Tinta;0,00;Btl;131.250,00;177.500,00;2,00
TINTA-098;Tinta Canon 71 Cyan;Tinta;0,00;Btl;110.250,00;149.000,00;2,00
TINTA-099;Tinta Canon 71 Magenta;Tinta;0,00;Btl;110.250,00;149.000,00;2,00
TINTA-100;Tinta Canon 71 Yellow;Tinta;0,00;Btl;110.250,00;149.000,00;2,00
TINTA-101;Tinta E-print 1Kg Refil Eps Black;Tinta;1,00;Btl;151.756,00;205.000,00;1,00
TINTA-102;Tinta E-print 1Kg Refil Eps Cyan;Tinta;0,00;Btl;151.756,00;205.000,00;1,00
TINTA-103;Tinta E-print 1Kg Refil Eps Magenta;Tinta;0,00;Btl;151.756,00;205.000,00;1,00
TINTA-104;Tinta E-print 1Kg Refil Eps Yellow;Tinta;0,00;Btl;151.756,00;205.000,00;1,00
TIPX-001;Tip Ex Kenko KE-01;ATK;48,00;Bh;4.291,67;6.000,00;24,00
TIPX-002;Tip Ex Kenko Kotak KE-823;ATK;126,00;Bh;4.208,00;6.000,00;24,00
TIPX-003;Tip Ex Joyko CT-507;ATK;-4,00;Bh;4.083,00;6.000,00;24,00
TIPX-004;Tip Ex Joyko CT-508;ATK;-2,00;Bh;3.666,00;5.000,00;24,00
TIPX-005;Tip Ex Joyko CT-537;ATK;-14,00;Bh;3.666,00;5.000,00;24,00
TIPX-006;Tip Ex Joyko JK-101A;ATK;0,00;Bh;3.000,00;3.500,00;24,00
TIPX-007;Tip Ex Kenko Pen KE-301;ATK;0,00;Bh;2.300,00;5.000,00;24,00
TIPX-008;Tip Ex Pentel Kotak ZL 31-W;ATK;0,00;Bh;26.666,00;36.000,00;24,00
TIPX-009;Tip Ex Pentel Pen ZL 62-W;ATK;91,00;Bh;27.083,00;37.000,00;24,00
TIPX-010;Tip Ex Re Type;ATK;0,00;Set;5.900,00;8.000,00;24,00
TIPX-011;Tip Ex Kenko CT-634;ATK;98,00;Bh;4.041,00;5.500,00;5,00
TK-001;Tali Kur Merah;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-002;Tali Kur Kuning;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-003;Tali Kur Hijau;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-004;Tali Kur Biru;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-005;Tali Kur Putih;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-006;Tali Kur Hitam;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-007;Tali Kur Orange;ATK;0,00;Bks;52.000,00;70.500,00;2,00
TK-008;Tali Kur Besar hitam;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-009;Tali Kur Besar putih;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-010;Tali Kur Besar orange;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-011;Tali Kur Besar kuning;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-012;Tali Kur Besar merah;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TK-013;Tali Kur Besar biru;ATK;0,00;Bks;45.000,00;61.000,00;2,00
TONER-001;Toner HP CB 435 (35A);Toner HP;0,00;Bh;975.000,00;1.316.500,00;3,00
TONER-002;Toner HP 06F Gold;Toner HP;0,00;Bh;645.000,00;871.000,00;3,00
TONER-003;Toner HP 05 A;Toner HP;0,00;Bh;1.150.000,00;1.552.500,00;3,00
TONER-004;Toner HP 80 A;Toner HP;0,00;Bh;1.350.000,00;1.822.500,00;3,00
TONER-005;Toner HP 83 A;Toner HP;-1,00;Bh;890.000,00;1.201.500,00;3,00
TONER-006;Toner HP 85 A;Toner HP;-5,00;Bh;1.120.000,00;1.512.000,00;3,00
TONER-007;Toner HP 11A (6511A);Toner HP;0,00;Bh;1.025.000,00;1.525.000,00;3,00
TONER-008;Toner HP 78A;Toner HP;-1,00;Bh;790.000,00;1.066.500,00;3,00
TONER-009;Toner HP 93A;Toner HP;0,00;Bh;2.950.000,00;3.915.000,00;3,00
TONER-010;Toner HP 90A;Toner HP;0,00;Bh;2.750.000,00;3.575.000,00;3,00
TONER-011;Toner HP 17A;Toner HP;0,00;Bh;860.000,00;1.118.000,00;3,00
TONER-012;Toner HP 29 X;Toner HP;0,00;Bh;3.400.000,00;4.420.000,00;3,00
TONER-013;Toner dataprint 35A;Toner DP;0,00;Bh;275.000,00;405.000,00;3,00
TONER-014;Toner dataprint 85A;Toner DP;0,00;Bh;275.000,00;405.000,00;3,00
TONER-015;Toner dataprint 12A;Toner DP;0,00;Bh;250.000,00;405.000,00;3,00
TONER-016;Catridge Toner HP 278A;Toner DP;0,00;Bh;250.000,00;405.000,00;3,00
TONER-017;Toner Eprint 85A;Toner E print;7,00;Bh;173.436,00;464.000,00;3,00
TONER-018;Toner Eprint 35A;Toner E print;0,00;Bh;324.000,00;437.500,00;3,00
TONER-019;Toner Eprint;Toner E print;0,00;Bh;250.000,00;350.000,00;3,00
TONER-020;Toner Catridge 325 LBP6000;Catridge Canon;-1,00;Bh;867.000,00;1.170.500,00;3,00
TONER-021;Toner Catridge FX - 9;Catridge Canon;0,00;Bh;850.000,00;1.147.500,00;3,00
TONER-022;Toner Cartridge 416 Canon Magenta;Catridge Canon;0,00;Bh;850.000,00;1.147.500,00;3,00
TONER-023;Toner Cartridge 416 Canon Yellow;Catridge Canon;0,00;Bh;850.000,00;1.147.500,00;3,00
TONER-024;Toner Cartridge 416 Canon Cyan;Catridge Canon;0,00;Bh;850.000,00;1.147.500,00;3,00
TONER-025;Toner Cartridge 416 Canon Black;Catridge Canon;0,00;Bh;1.080.000,00;1.458.000,00;3,00
TONER-026;Toner  HP12 A;ATK;0,00;Bh;1.025.000,00;1.384.000,00;0,00
TONER-027;Toner HP Laserjet 107A;Toner HP;0,00;Bh;730.000,00;985.500,00;0,00
TONER-028;TONER HP 119;Toner HP;0,00;Bh;880.000,00;1.188.000,00;0,00
TONER-029;Toner Compatible 107A;Tinta;5,00;Bh;99.000,00;134.000,00;5,00
TONER-030;Toner Compatible 85A;Tinta;10,00;Bh;81.000,00;109.500,00;5,00
TONER-031;Toner Catridge 050A Competitor;Toner HP;1,00;Bh;120.000,00;162.000,00;0,00
TR-001;Tali Rafia;ATK;0,00;Roll;0,00;25.000,00;0,00
TRIGONAL-001;Trigonal Clips Seagull No 1;ATK;0,00;Dus;2.800,00;3.500,00;20,00
TRIGONAL-002;Trigonal Clips Joyko /Kenko No 1;ATK;463,00;Dus;1.600,00;2.500,00;20,00
TRIGONAL-003;Trigonal Clips Seagull No 3;ATK;233,00;Dus;2.300,00;3.500,00;20,00
TRIGONAL-004;Trigonal Clips Joyko /Kenko No 3;ATK;1.101,00;Dus;1.450,00;2.000,00;20,00
TRIGONAL-005;Trigonal Clips Joyko / Kenko No 5;ATK;59,00;Dus;3.800,00;5.500,00;20,00
TRIGONAL-006;Paper Clips Seaword No 5;ATK;0,00;Dus;2.200,00;3.000,00;20,00
TRIGONAL-007;Trigonal Clips Kenko/Joyko Warna;ATK;80,00;Dus;3.083,00;4.500,00;0,00
TS-001;Tinta Stempel Artline biru;ATK;16,00;Btl;21.041,00;28.500,00;12,00
TS-002;Tinta Stempel Artline Merah;ATK;9,00;Btl;21.041,00;28.500,00;12,00
TS-003;Tinta Stempel Artline Ungu;ATK;3,00;Btl;19.166,00;26.000,00;12,00
TS-004;Tinta Stempel Artline Hitam;ATK;48,00;Btl;19.166,00;26.000,00;12,00
TS-005;Tinta Stempel Pyramid Ungu;ATK;33,00;Btl;6.000,00;8.500,00;12,00
TS-006;Tinta Stempel Pyramid Biru;ATK;29,00;Btl;6.041,00;8.500,00;12,00
TS-007;Tinta Stempel Pyramid Merah;ATK;34,00;Btl;5.416,00;8.000,00;12,00
TS-008;Tinta Stempel Pyramid Hitam;ATK;2,00;Btl;5.916,00;8.000,00;12,00
TS-009;Tinta Stempel Pyramid Hijau;ATK;18,00;Btl;5.500,00;8.000,00;12,00
TS-010;Tinta Spidol Snowman W/B hitam;ATK;237,00;Btl;12.708,00;18.000,00;12,00
TS-011;Tinta Spidol Snowman W/B biru;ATK;-91,00;Btl;11.875,00;17.000,00;12,00
TS-012;Tinta Spidol Snowman W/B merah;ATK;-13,00;Btl;12.250,00;17.000,00;12,00
TS-013;Tinta Spidol Permanent Snow ht;ATK;-80,00;Btl;7.000,00;9.500,00;12,00
TS-014;Tinta Spidol Permanent Snow Br;ATK;-6,00;Btl;7.000,00;9.500,00;12,00
TS-015;Tinta Spidol Permanent Snow mr;ATK;-8,00;Btl;7.000,00;9.500,00;12,00
YOYO-001;Yoyo Biru;Id Card;428,00;Bh;1.700,00;2.500,00;20,00
YOYO-002;Yoyo Hijau;Id Card;49,00;Bh;1.550,00;2.500,00;20,00
YOYO-003;Yoyo Merah;Id Card;329,00;Bh;1.700,00;2.500,00;20,00
YOYO-004;Yoyo Kuning;Id Card;44,00;Bh;1.550,00;2.500,00;20,00
YOYO-005;Yoyo Silver;Id Card;0,00;Bh;1.550,00;2.500,00;20,00
YOYO-006;Yoyo Hitam;Id Card;329,00;Bh;1.700,00;2.500,00;20,00
YOYO-007;Yoyo Putih;Id Card;25,00;Bh;1.700,00;2.500,00;20,00
atk-027;setting;ATK;0,00;bh;0,00;10.000,00;0,00
ecer-028;eceran Kertas Cromo A3 Plus;ATK;0,00;Lembar;0,00;1.500,00;0,00
minuman-001;minuman;MNM;0,00;Bh;0,00;2.000,00;0,00
