Kode Item;Nama Item;Jenis;Merek;Rak;Tipe Item;Konversi;Satuan;Harga Pokok;Harga Level 1;Harga Level 2;Harga Level 3;Harga Level 4;Keterangan
PENGGARIS-008;Penggaris Besi 50 cm Joyko / Kenko;ATK;Penggaris Besi 50 cm Joyko / Kenko;R15;INV;1;Bh;9166;12500;14000;0;0;
PENGGARIS-008;Penggaris Besi 50 cm Joyko / Kenko;ATK;Penggaris Besi 50 cm Joyko / Kenko;R15;INV;12;Pak;109992;135000;0;0;0;
PENGGARIS-009;Penggaris Besi 60 cm Joyko / Kenko;ATK;Penggaris Besi 60 cm Joyko / Kenko;R15;INV;1;Bh;9500;14000;15500;0;0;
PENGGARIS-009;Penggaris Besi 60 cm Joyko / Kenko;ATK;Penggaris Besi 60 cm Joyko / Kenko;R15;INV;12;Pak;114000;151500;0;0;0;
PENGGARIS-010;Penggaris Besi 1 Mtr Kenko;ATK;Penggaris Besi 1 Mtr Kenko;R15;INV;1;Bh;39000;53000;58500;0;0;
PENGGARIS-010;Penggaris Besi 1 Mtr Kenko;ATK;Penggaris Besi 1 Mtr Kenko;R15;INV;12;Pak;468000;572500;0;0;0;
PENGGARIS-011;Penggaris Mika butterfly 30 cm;ATK;Penggaris Mika butterfly 30 cm;R15;INV;1;Bh;1917;3000;3500;0;0;
PENGGARIS-011;Penggaris Mika butterfly 30 cm;ATK;Penggaris Mika butterfly 30 cm;R15;INV;12;Pak;23000;32500;0;0;0;
PENGGARIS-012;Penggaris Mika Butterfly 100cm;ATK;;;INV;1;Pcs;30000;40500;45000;0;0;
PENGHAPUS-001;Penghapus Joyko Kecil B40;ATK;Penghapus Joyko Kecil B40;R15;INV;1;Bh;612;1000;1500;0;0;
PENGHAPUS-001;Penghapus Joyko Kecil B40;ATK;Penghapus Joyko Kecil B40;R15;INV;40;Pak;24480;36000;0;0;0;
PENGHAPUS-002;Penghapus Joyko Hitam Kecil B40;ATK;Penghapus Joyko Hitam Kecil B40;R15;INV;1;Bh;587;1000;1500;0;0;
PENGHAPUS-002;Penghapus Joyko Hitam Kecil B40;ATK;Penghapus Joyko Hitam Kecil B40;R15;INV;40;Pak;23480;36000;0;0;0;
PENGHAPUS-003;Penghapus Joyko besar B20;ATK;Penghapus Joyko besar B20;R15;INV;1;Bh;1500;2500;3000;0;0;
PENGHAPUS-003;Penghapus Joyko besar B20;ATK;Penghapus Joyko besar B20;R15;INV;20;Pak;30000;45000;0;0;0;
PENGHAPUS-004;Penghapus Stadler Kecil B40;ATK;Penghapus Stadler Kecil B40;R15;INV;1;Bh;1625;2500;3000;0;0;
PENGHAPUS-004;Penghapus Stadler Kecil B40;ATK;Penghapus Stadler Kecil B40;R15;INV;40;Pak;65000;90000;0;0;0;
PENGHAPUS-005;Penghapus Stadler Besar B20;ATK;Penghapus Stadler Besar B20;R15;INV;1;Bh;7000;9500;10500;0;0;
PENGHAPUS-005;Penghapus Stadler Besar B20;ATK;Penghapus Stadler Besar B20;R15;INV;20;Pak;140000;171000;0;0;0;
PENGHAPUS-006;Penghapus Faber castle B40;ATK;Penghapus Faber castle B40;R15;INV;1;Bh;2062;3000;4500;0;0;
PENGHAPUS-006;Penghapus Faber castle B40;ATK;Penghapus Faber castle B40;R15;INV;40;Pak;82480;108000;0;0;0;
PENGHAPUS-007;Penghapus W/B Plastik Atari;ATK;Penghapus W/B Plastik WE 1 Jk;R15;INV;1;Bh;7500;10500;12000;0;0;
PENGHAPUS-007;Penghapus W/B Plastik Atari;ATK;Penghapus W/B Plastik WE 1 Jk;R15;INV;12;Pak;90000;113500;0;0;0;
PENGHAPUS-008;Penghapus W/B Gagang kayu Besar;ATK;Penghapus W/B Gagang kayu Besar;R15;INV;1;Bh;3750;5500;6500;0;0;
PENGHAPUS-008;Penghapus W/B Gagang kayu Besar;ATK;Penghapus W/B Gagang kayu Besar;R15;INV;12;Pak;45000;59500;0;0;0;
PENGHAPUS-009;Penghapus W/B Gagang kayu Kecil;ATK;Penghapus W/B Gagang kayu Kecil;R15;INV;1;Bh;2550;3500;4000;0;0;
PENGHAPUS-009;Penghapus W/B Gagang kayu Kecil;ATK;Penghapus W/B Gagang kayu Kecil;R15;INV;12;Pak;30600;38000;0;0;0;
PENGHAPUS-010;Penghapus Pulpen Pelikan BR80 Kecil;ATK;Penghapus Pulpen Pelikan BR40;R15;INV;1;Bh;3125;4500;5000;0;0;
PENGHAPUS-010;Penghapus Pulpen Pelikan BR80 Kecil;ATK;Penghapus Pulpen Pelikan BR40;R15;INV;80;Pak;250000;324000;0;0;0;
PENGHAPUS-011;Penghapus Pulpen Pelikan BR20 Besar;ATK;Penghapus Pulpen Pelikan BR20;R15;INV;1;Bh;3750;5000;5500;0;0;
PENGHAPUS-011;Penghapus Pulpen Pelikan BR20 Besar;ATK;Penghapus Pulpen Pelikan BR20;R15;INV;20;Pak;75000;90000;0;0;0;
PENGHAPUS-012;Penghapus Lyra Putih;ATK;Penghapus Lyra Putih;R15;INV;1;Bh;1600;2000;2500;0;0;
PENGHAPUS-012;Penghapus Lyra Putih;ATK;Penghapus Lyra Putih;R15;INV;40;Pak;64000;72000;0;0;0;
PENSIL-001;Pensil 2B Faber Castel;ATK;Pensil 2B Faber Castel;R15;INV;1;Bh;3416;5000;5500;0;0;
PENSIL-001;Pensil 2B Faber Castel;ATK;Pensil 2B Faber Castel;R15;INV;12;Pak;40992;54000;0;0;0;
PENSIL-002;Pensil 2HB Faber Castel;ATK;Pensil 2HB Faber Castel;R15;INV;1;Bh;2375;3500;4000;0;0;
PENSIL-002;Pensil 2HB Faber Castel;ATK;Pensil 2HB Faber Castel;R15;INV;12;Pak;28500;38000;0;0;0;
PENSIL-007;Pensil Paket Standart Fabercastel;ATK;Pensil Paket Standart Fabercastel;R15;INV;1;Set;19000;26000;29000;0;0;
PENSIL-008;Pensil Paket Standar;ATK;Pensil Paket Standar;R15;INV;1;Set;12500;17000;19000;0;0;
PENSIL-009;Klir 12 Pendek Joyko;ATK;Klir 12 Pendek Joyko;R10;INV;1;Set;4250;6000;7000;0;0;
PENSIL-010;Klir 12 Panjang Joyko;ATK;Klir 12 Panjang Joyko;R10;INV;1;Set;7708;10500;12000;0;0;
PENSIL-011;Klir 12 Panjang Kenko;ATK;Klir 12 Panjang Kenko;R10;INV;1;Set;10000;13500;15000;0;0;
PENSIL-011;Klir 12 Panjang Kenko;ATK;Klir 12 Panjang Kenko;R10;INV;12;Pak;120000;146000;0;0;0;
PENSIL-012;Pensil Merah Biru Five Star;ATK;Pensil Merah Biru Five Star;R15;INV;1;Bh;1667;2500;3000;0;0;
PENSIL-012;Pensil Merah Biru Five Star;ATK;Pensil Merah Biru Five Star;R15;INV;12;Pak;20004;27000;0;0;0;
PENSIL-013;Pensil Mekanik Joyko MP08;ATK;Pensil Mekanik Joyko MP08;R15;INV;1;Bh;3350;5000;5500;0;0;
PENSIL-013;Pensil Mekanik Joyko MP08;ATK;Pensil Mekanik Joyko MP08;R15;INV;12;Pak;40200;54000;0;0;0;
PENSIL-014;Pensil Mekanik Joyko MP01;ATK;Pensil Mekanik Joyko MP01;R15;INV;1;Bh;3229;5000;5500;0;0;
PENSIL-014;Pensil Mekanik Joyko MP01;ATK;Pensil Mekanik Joyko MP01;R15;INV;12;Pak;38748;54000;0;0;0;
PENSIL-015;Pensil Mekanik Joyko MP36;ATK;Pensil Mekanik Joyko MP36;R15;INV;1;Bh;1166;2000;2500;0;0;
PENSIL-016;Pensil Mekanik Staedler 0,5;ATK;Pensil Mekanik Staedler 0,5;R15;INV;1;Bh;10000;13500;15000;0;0;
PENSIL-017;Pensil Mekanik Pilot H 185 N;ATK;Pensil Mekanik Pilot H 185 N;R15;INV;1;Bh;11909;16500;18500;0;0;
PENSIL-017;Pensil Mekanik Pilot H 185 N;ATK;Pensil Mekanik Pilot H 185 N;R15;INV;12;Pak;142908;0;0;0;0;
PENSIL-018;Pensil 2B Staedler;ATK;Pensil 2B Staedler;R15;INV;1;Bh;2916;4000;4500;0;0;
PENSIL-018;Pensil 2B Staedler;ATK;Pensil 2B Staedler;R15;INV;12;Pak;34992;43500;0;0;0;
PENSIL-019;Pensil 2B Grebel;ATK;Pensil 2B Grebel;R15;INV;1;Bh;2291;3000;3500;0;0;
PENSIL-019;Pensil 2B Grebel;ATK;Pensil 2B Grebel;R15;INV;12;Pak;27492;32500;0;0;0;
PENSIL-020;Pensil 2B Cung Hwa;ATK;Pensil 2B Cung Hwa;R15;INV;1;Bh;763;1500;2000;0;0;
PENSIL-020;Pensil 2B Cung Hwa;ATK;Pensil 2B Cung Hwa;R15;INV;12;Pak;9156;16500;0;0;0;
PENSIL-021;Pensil 2B Chung Hwa Warna 6611;ATK;Pensil 2B Chung Hwa Warna 6611;R15;INV;1;Bh;1166;2000;2500;0;0;
PENSIL-021;Pensil 2B Chung Hwa Warna 6611;ATK;Pensil 2B Chung Hwa Warna 6611;R15;INV;12;Pak;13992;22000;0;0;0;
PENSIL-022;Pensil 2B Joyko P-88;ATK;Pensil 2B Joyko P-88;R15;INV;1;Bh;646;1000;1500;0;0;
PENSIL-022;Pensil 2B Joyko P-88;ATK;Pensil 2B Joyko P-88;R15;INV;12;Pak;7750;11000;0;0;0;
PENSIL-023;Pensil 2B Kenko 6161;ATK;Pensil 2B Kenko 6161;R15;INV;1;Bh;607;1000;1500;0;0;
PENSIL-023;Pensil 2B Kenko 6161;ATK;Pensil 2B Kenko 6161;R15;INV;12;Pak;7284;11000;0;0;0;
PENSIL-024;Pensil 2B Lyra;ATK;Pensil 2B Lyra;R15;INV;1;Bh;1833;3000;3500;0;0;
PENSIL-024;Pensil 2B Lyra;ATK;Pensil 2B Lyra;R15;INV;12;Pak;21996;32500;0;0;0;
PENSIL-CUP-001;Tempat Pensil CUP;ATK;;;INV;1;PCS;6600;10000;11000;0;0;
PIT-002;Pita jilid buku/ Punggung;ATK;Pita jilid buku/ Punggung;R2;INV;1;Roll;150000;202500;223000;0;0;
PIT-003;Pita jilid buku 50 Yard;ATK;Pita jilid buku 50 Yard;R2;INV;1;Roll;85000;115000;126500;0;0;
PITA-001;Cartridge LQ2180, 2170+Rmh Epson;Catridge M.TIK;Cartridge LQ2180, 2170+Rmh Epson;R6;INV;1;Bh;176000;238000;262000;0;0;
PITA-002;Cartridge LQ2180, 2170+Rmh Print Ink;Catridge M.TIK;Cartridge LQ2180, 2170+Rmh Print Ink;R6;INV;1;Bh;60000;0;0;0;0;
PITA-003;Cartridge LX300 (8750)+Rmh Epson;Catridge M.TIK;Cartridge LX300 (8750)+Rmh Epson;R6;INV;1;Bh;46000;62500;69000;0;0;
PITA-004;Cartridge LX300 (8750)+Rmh Print Ink;Catridge M.TIK;Cartridge LX300 (8750)+Rmh Print Ink;R6;INV;1;Bh;16000;22000;24500;0;0;
PITA-005;Catridge LQ300 (7753)+Rmh Epson;Catridge M.TIK;Catridge LQ300 (7753)+Rmh Epson;R6;INV;1;Bh;70000;88000;97000;0;0;
PITA-006;Catridge LQ310+Rmh Epson;Catridge M.TIK;Catridge LQ310+Rmh Epson;R6;INV;1;Bh;61000;82500;91000;0;0;
PITA-007;Cartridge LQ-590 + Rmh Epson;Catridge M.TIK;Cartridge LQ-590 + Rmh Epson;R6;INV;1;Bh;145000;196000;216000;0;0;
PITA-008;R. Pita 8758 Print Ink Lx 400;Catridge M.TIK;R. Pita 8758 Print Ink Lx 400;R6;INV;1;Bh;5000;7500;8500;0;0;
PITA-010;R. Pita 8758 E-Print Lx 300;Catridge M.TIK;R. Pita 8758 E-Print Lx 300;R6;INV;1;Bh;8953;12500;14000;0;0;
PITA-011;R. Pita 8758 Epson Lx 300 (ori);Catridge M.TIK;R. Pita 8758 Epson Lx 300 (ori);R6;INV;1;Bh;40000;61000;67500;0;0;
PITA-012;R. Pita 7755 Epson LQ300/310 (ori);Catridge M.TIK;R. Pita 7755 Epson LQ300 (ori);R6;INV;1;Bh;52500;71000;78500;0;0;
PITA-013;R. Pit LQ 2180, 2170 Eps (ori);Catridge M.TIK;R. Pit LQ 2180, 2170 Eps (ori);R6;INV;1;Bh;72000;97500;107500;0;0;
PITA-014;R. Pita LQ 2180, 2170 PrinInk;Catridge M.TIK;R. Pita LQ 2180, 2170 PrinInk;R6;INV;1;Bh;20000;27000;30000;0;0;
PITA-015;Pita MsnTik Elek Brother 1030;Catridge M.TIK;Pita MsnTik Elek Brother 1030;R20;INV;1;Bh;55000;74500;82000;0;0;
PITA-016;Pita MsnTik E.Brother1031;Catridge M.TIK;Pita MsnTik E.Brother1031;R20;INV;1;Bh;35000;40500;45000;0;0;
PITA-017;Pita MsnTik E Fullmark Brother;Catridge M.TIK;Pita MsnTik E Fullmark Brother;R20;INV;1;Bh;19500;26500;29500;0;0;
PITA-018;Pita MsnTik E Fullmark Brother AX-10;Catridge M.TIK;Pita MsnTik E Fullmark Brother AX-10;R20;INV;1;Bh;25000;34000;37500;0;0;
PITA-019;Pita MsnTik E.Nakajima AX 200;Catridge M.TIK;Pita MsnTik E.Nakajima AX 200;R20;INV;1;Bh;57500;78000;86000;0;0;
PITA-020;Pita MsnTik E.Canon AP 100;Catridge M.TIK;Pita MsnTik E.Canon AP 100;R20;INV;1;Bh;26000;35500;39500;0;0;
PITA-021;Pita MsnTik Fullmark ERC 27;Catridge M.TIK;Pita MsnTik Fullmark ERC 27;R20;INV;1;Bh;21000;28500;31500;0;0;
PITA-022;Pita MsnTik Fujitsu DL 3850 Hitam;Catridge M.TIK;Pita MsnTik Fujitsu DL 3850 Hitam;R20;INV;1;Bh;145000;196000;216000;0;0;
PITA-023;Pita MsnTik Fujitsu DL 3850 Biru;Catridge M.TIK;Pita MsnTik Fujitsu DL 3850 Biru;R20;INV;1;Bh;145000;196000;216000;0;0;
PITA-024;tipe X mesin TIK fullmark;Catridge M.TIK;tipe X mesin TIK fullmark;R20;INV;1;Bh;30000;40500;45000;0;0;
PITA-025;Tipe X mesin TIK Brother;Catridge M.TIK;Tipe X mesin TIK Brother;R20;INV;1;Bh;29400;40000;44000;0;0;
PITA-026;Compu Print Sp 40;Catridge M.TIK;Compu Print Sp 40;R6;INV;1;Bh;147000;198500;218500;0;0;
PITA-027;R.Pita PLQ 20 Epson;Catridge M.TIK;R.Pita PLQ 20 Epson;R6;INV;1;Bh;169667;230000;253000;0;0;
PITA-027;R.Pita PLQ 20 Epson;Catridge M.TIK;R.Pita PLQ 20 Epson;R6;INV;3;PAK;509000;687500;0;0;0;
PITA-028;R. Pita Lx 310 Epson;Catridge M.TIK;R. Pita Lx 310 Epson;R6;INV;1;Bh;40000;54000;59500;0;0;
PITA-029;Catridge Ribbon Epson ERC 38B;Tinta Printing;;;INV;1;Bh;35000;47500;52500;0;0;
PITA-030;Cartridge LX 310+Rmh Epson;Catridge M.TIK;Cartridge LX 310+Rmh Epson;;INV;1;Bh;46000;62500;69000;0;0;
PITA-031;Catridge Ribbon Fullmark ERC 38B;Catridge M.TIK;Catridge Ribbon Fullmark ERC 38B;;INV;1;Bh;25000;36000;40000;0;0;
PITA-032;Catridge Ribbon E-Print ERC 38 Black;Catridge M.TIK;Catridge Ribbon E-Print ERC 38 Black;;INV;1;Bh;22269;31000;34500;0;0;
PL-001;Plastik Fotocopy Jeruk;ATK;Plastik Fotocopy Jeruk;R1;INV;1;Roll;70000;94500;104000;0;0;
PL-002;Plastik Laminating A3 Toho;ATK;Plastik Laminating A3 Toho;R12;INV;1;Pak;172500;233000;0;0;0;
PL-003;Plastik Laminating A4 Toho;ATK;Plastik Laminating A4 Toho;R12;INV;1;Pak;90000;121500;134000;0;0;
PL-004;Plastik Laminating F4 Toho;ATK;Plastik Laminating F4 Toho;R12;INV;1;Pak;90000;122000;134500;0;0;
PL-005;Plastik Laminating F4 Eprin;ATK;Plastik Laminating F4 Eprin;R12;INV;1;Pak;100988;136500;150500;0;0;
PL-006;Plastik Laminating A4 Eprin;ATK;Plastik Laminating A4 Eprin;R12;INV;1;Pak;97626;132000;145500;0;0;
PL-007;Plastik Laminating Roll Eprin (Glosy);ATK;Plastik Laminating Roll Eprin (Glosy);R1;INV;1;Roll;150802;204000;224500;0;0;
PL-008;Plastik Laminating Roll Eprin (Doff);ATK;Plastik Laminating Roll Eprin (Doff);R1;INV;1;Roll;157255;212500;234000;0;0;
PL-009;Plastik Laminating KTP Toho Tipis 100;ATK;Plastik Laminating KTP Toho Tipis 100;R12;INV;1;Pak;12500;17000;19000;0;0;
PL-010;Plastik Laminating KTP Toho Tebal 250;ATK;Plastik Laminating KTP Toho Tebal 250;R12;INV;1;Pak;25000;34000;37500;0;0;
PL-011;Plastik Laminating Dingin Doff 85gr E-print;ATK;;;INV;1;Pak;33600;45500;50500;0;0;
PL-012;Plastik Laminating A3 E-print;ATK;Plastik Laminating A3 E-print;;INV;1;Pak;195459;264000;290500;0;0;
PL-013;Plastik Yasica A4 Bening;ATK;Plastik Yasica A4 Bening;;INV;1;Pak;40000;54000;59500;0;0;
PL-014;Plastik Laminating A4 TOHO 250Micron;ATK;Plastik Laminating A4 TOHO 250Micron;;INV;1;Pak;305000;412000;453000;0;0;
PLAT-001;PLAT TOKO;PLAT;PLAT TOKO;;INV;1;Pcs;3953;10000;0;10000;0;
PLAT-002;PLAT GT0 46;PLAT;PLAT GTO 46;;INV;1;Pcs;8058;30000;0;30000;0;
PLAT-003;PLAT GTO 52;PLAT;PLAT GTO 52;;INV;1;Pcs;8058;20500;0;20500;0;
PLAT-004;PLAT OLIVER 52 / SM 52;PLAT;PLAT OLIVER 52 / SM 52;;INV;1;Pcs;9519;23000;0;23000;0;
PLAT-005;PLAT OLIVER 58;PLAT;PLAT OLIVER 58;;INV;1;Pcs;12000;31000;0;31000;0;
PLAT-006;PLAT KOMORI 66;PLAT;PLAT KOMORI 66;;INV;1;Pcs;23262;35000;0;35000;0;
PLAT-007;PLAT SOR M 72 / SM 72;PLAT;PLAT SOR M 72 / SM 72;;INV;1;Pcs;28051;40000;0;40000;0;
PLAT-01;PLAT TOKO;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-02;PLAT GTO 46;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-03;PLAT GTO 52;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-04;PLAT RYOBT 48;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-05;PLAT OLIVER 52/ SM 52;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-06;PLAT OLIVER 58;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-07;PLAT MO BS;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-08;PLAT OLIVER 66/HARMONI 66;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-09;PLAT OLIVER 72;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-10;PLAT HOMORI 72;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLAT-11;PLAT SOR M 72/SM 72;PLAT;;;SRV;1;PCS;0;0;0;0;0;
PLN-001;ArtCarton 230gr 79x109 79/109;Plano;ArtCarton 230gr 79x109 79/109;;INV;1;Lbr;3070;0;0;0;0;
PLN-002;Pot Artcarton 230gr 35x44 79/109;Plano;Pot Artcarton 230gr 35x44 79/109;;INV;1;Lbr;614;0;0;0;0;
PLN-003;Pot ArtCarton 230gr 32,5x48,5 65/90;Plano;Pot ArtCarton 230gr 32,5x48,5 65/90;;INV;1;Lbr;568;0;0;0;0;
PLN-004;Pot ArtCarton 260gr 32,5x48,5 65/100;Plano;Pot ArtCarton 260gr 32,5x48,5 65/100;;INV;1;Lbr;642;0;0;0;0;
PLN-005;ArtPaper 150gr 32,5x48,5 65/100;Plano;ArtPaper 150gr 32,5x48,5 65/100;;INV;1;Lbr;772;0;0;0;0;
PLN-006;Karton TIK Kuning 79x109;Plano;Karton TIK Kuning 79x109;;INV;1;Lbr;4100;0;0;0;0;
PLN-007;Karton TIK Biru 79x109;Plano;Karton TIK Biru 79x109;;INV;1;Lbr;4100;0;0;0;0;
PLN-008;Duplex 310gr 90/120;Plano;Duplex 310gr 90/120;;INV;1;Lbr;3700;0;0;0;0;
PLN-009;ArtCarton 260gr 79x109;Plano;ArtCarton 260gr 79x109;;INV;1;Lbr;3472;0;0;0;0;
PLN-010;HVS A3 70 Pink;Plano;HVS A3 70 Pink;;INV;1;Rim;127000;0;0;0;0;
PLN-011;ArtCarton 230gr 79x109;Plano;ArtCarton 230gr 79x109;;INV;1;Lbr;3012;0;0;0;0;
PLN-012;ArtCarton 260gr 65x100;Plano;ArtCarton 260gr 65x100;;INV;1;Lbr;2570;0;0;0;0;
PLN-013;Karton Bufallo Kuning Kunyit;Plano;Karton Bufallo Kuning Kunyit ;;INV;1;Lbr;6500;0;0;0;0;
PLN-014;Kertas Samson 80gr;Plano;Kertas Samson 80gr ;;INV;1;Lbr;1600;0;0;0;0;
PLN-015;Karton Tik Putih 42x29,7 A3;Plano;Karton Tik Putih 42x29,7 A3;;INV;1;Lbr;771;0;0;0;0;
PLN-016;Sticker Vinyl Glossy Quantex A3+;Cetakan;Sticker Vinyl Glossy Quantex A3+;;INV;1;Lbr;4250;0;0;0;0;
PLN-017;Artpaper 150gr 35x44 79/109;Plano;Artpaper 150gr 35x44 79/109;;INV;1;Lbr;453;0;0;0;0;
PLN-018;ArtCarton 210gr 35x44 79/109;Plano;ArtCarton 210gr 35x44 79/109;;INV;1;Lbr;561;0;0;0;0;
PLN-019;ArtCarton 230gr 32x45 65/90;Plano;ArtCarton 230gr 32x45 65/90;;INV;1;Lbr;522;0;0;0;0;
PLN-020;ArtCarton 230gr 32,5x48,5 65/100;Plano;ArtCarton 230gr 32,5x48,5 65/100;;INV;1;Lbr;579;0;0;0;0;
POSIT-001;Pos It 653 3M;ATK;Pos It 653 3M;R10;INV;1;Bh;4750;6500;7500;0;0;
POSIT-001;Pos It 653 3M;ATK;Pos It 653 3M;R10;INV;12;Pak;57000;70500;0;0;0;
POSIT-002;Pos It 654 Pronto;ATK;Pos It 654 Pronto;R10;INV;1;Bh;6250;9000;10000;0;0;
POSIT-002;Pos It 654 Pronto;ATK;Pos It 654 Pronto;R10;INV;12;Pak;75000;97500;0;0;0;
POSIT-003;Pos It 654 3M;ATK;Pos It 654 3M;R10;INV;1;Bh;10416;14500;16000;0;0;
POSIT-003;Pos It 654 3M;ATK;Pos It 654 3M;R10;INV;12;Pak;124992;157000;0;0;0;
POSIT-004;Pos It 653 Warna 3M;ATK;Pos It 653 Warna 3M;R10;INV;1;Bh;5125;7000;8000;0;0;
POSIT-004;Pos It 653 Warna 3M;ATK;Pos It 653 Warna 3M;R10;INV;12;Pak;61500;76000;0;0;0;
POSIT-005;Pos It 654 Warna 3M;ATK;Pos It 654 Warna 3M;R10;INV;1;Pak;57500;78000;86000;0;0;
POSIT-006;Pos It 655 3M;ATK;Pos It 655 3M;R10;INV;1;Bh;17333;23500;26000;0;0;
POSIT-006;Pos It 655 3M;ATK;Pos It 655 3M;R10;INV;12;Pak;207996;254000;0;0;0;
POSIT-007;Pos It Pronto Mark & Note;ATK;Pos It Pronto Mark & Note;R10;INV;1;Bks;8750;12000;13500;0;0;
POSIT-007;Pos It Pronto Mark & Note;ATK;Pos It Pronto Mark & Note;R10;INV;20;Pak;175000;216000;0;0;0;
POSIT-008;Pos It Warna 654 Pronto;ATK;Pos It Warna 654 Pronto;R10;INV;1;Pak;27500;37500;41500;0;0;
POSIT-009;Pos It T&J 44-Z;ATK;Pos It T&J 44-Z;R10;INV;1;Bks;8166;11500;13000;0;0;
POSIT-009;Pos It T&J 44-Z;ATK;Pos It T&J 44-Z;R10;INV;12;Pak;97992;124500;0;0;0;
POSIT-010;Pos It T&J 44-SH;ATK;Pos It T&J 44-SH;R10;INV;1;Bks;8500;11500;13000;0;0;
POSIT-010;Pos It T&J 44-SH;ATK;Pos It T&J 44-SH;R10;INV;15;Pak;127500;155500;0;0;0;
POSIT-011;post it sign here  T&J 33-SH;ATK;post it sign here  T&J 33-SH;R10;INV;1;Bks;8250;11500;13000;0;0;
POSIT-011;post it sign here  T&J 33-SH;ATK;post it sign here  T&J 33-SH;R10;INV;15;Pak;123750;155500;0;0;0;
POSIT-012;Pos It Sign Here 680 3M;ATK;Pos It Sign Here 3M;R10;INV;1;Bh;18500;25000;27500;0;0;
POSIT-012;Pos It Sign Here 680 3M;ATK;Pos It Sign Here 3M;R10;INV;12;Pak;222000;270000;0;0;0;
POSIT-013;Post it 684-SH 3M Sign Here;ATK;;R10;INV;1;Pcs;39500;53500;59000;0;0;
POSIT-013;Post it 684-SH 3M Sign Here;ATK;;R10;INV;6;PAK;237000;289000;0;0;0;
POSIT-014;Pos It 657 3M;ATK;Pos It 653 3M;;INV;1;Bh;16666;22500;25000;0;0;
POSIT-014;Pos It 657 3M;ATK;Pos It 653 3M;;INV;12;Pak;200000;243000;0;0;0;
POSIT-015;Pos It 656 3M;ATK;Pos It 656 3M;;INV;1;Bh;8750;12000;13500;0;0;
POSIT-015;Pos It 656 3M;ATK;Pos It 656 3M;;INV;12;Pak;105000;130000;0;0;0;
POSIT-016;Post It Sign Here Pronto;ATK;Post It Sign Here Pronto;;INV;1;Bks;20000;20000;22000;0;0;
POSIT-016;Post It Sign Here Pronto;ATK;Post It Sign Here Pronto;;INV;25;Pak;362500;450000;0;0;0;
PP-001;Paku Payung;ATK;Paku Payung;R7;INV;1;Dus;1400;2000;2500;0;0;
PP-001;Paku Payung;ATK;Paku Payung;R7;INV;10;Pak;14000;18000;0;0;0;
PRNT-001;Boat/casing Cover Tipis;Kertas;;R4;SRV;1;Lbr;0;0;0;0;0;
PRNT-002;PRINT A3 HVS WARNA;PRNT;;;SRV;1;LBR;0;5000;0;2250;0;
PRNT-003;PRINT A3+AC/AP;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-004;PRINT A3+AC/AP BB;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-005;PRINT A3+AC/AP AGEN;PRNT;;;SRV;1;LBR;0;3000;0;3000;0;
PRNT-006;PRINT A3+AC/AP BB AGEN;PRNT;;;SRV;1;LBR;0;6000;0;6000;0;
PRNT-007;PRINT STIKER CROMO;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-008;PRINT STIKER CROMO AGEN;PRNT;;;SRV;1;LBR;0;3500;0;3500;0;
PRNT-009;PRINT STIKER TRANS/VINIL;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-010;PRINT STIKER TRANS/VINIL AGEN;PRNT;;;SRV;1;LBR;0;6000;0;6000;0;
PRNT-011;PRINT A3+LINEN;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-012;PRINT A3+LINEN AGEN;MNM;;;SRV;1;LBR;0;0;0;0;0;
PRNT-013;PRINT A3+LINEN BB;PRNT;;;SRV;1;LBR;0;6000;0;0;0;
PRNT-014;PRINT A3+LINEN  BB AGEN;PRNT;;;SRV;1;LBR;0;22000;0;9000;0;
PRNT-015;Print HVS A4/F4 Hitam Putih;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-016;PRINT HVS A4/F4 WARNA;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-017;Print Master;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PRNT-018;PRINT A3 HVS H/P;PRNT;;;SRV;1;LBR;0;0;0;0;0;
PS-001;Pita Mesin Tik Swallow Hitam;ATK;Pita Mesin Tik Swallow Hitam;R6;INV;1;Roll;43750;60000;66000;0;0;
PS-001;Pita Mesin Tik Swallow Hitam;ATK;Pita Mesin Tik Swallow Hitam;R6;INV;12;Pak;525000;648000;0;0;0;
PS-002;Pita Casio;ATK;;;INV;1;Pcs;6250;8500;9500;0;0;
